account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000402,Rudolf Heintze B.Eng.,402,Privatkunde,Energy,GoetheWeg 99,Lübeck,North,23191,Partner,432743,1,2022-11-05
ACC000403,Richard Schenk-Adler,403,Privatkunde,Energy,MozartPlatz 35,Hamburg,North,20756,Partner,96432,1,2020-04-01
ACC000404,Sina Fiebig,404,Privatkunde,Energy,SeeGasse 43,München,South,80550,Partner,66808,1,2020-03-13
ACC000405,Jurij Hermann-Gertz,405,Privatkunde,Energy,RathausRing 114,Bonn,West,53980,Partner,494049,1,2020-08-11
ACC000406,Max Bauer,406,Kleingewerbe,Energy,SchillerRing 99,München,South,80459,Interessent,4482227,100,2020-08-09
ACC000407,Ahmet Klemt-Zobel,407,Kleingewerbe,Energy,BirkenGasse 22,Leipzig,East,04354,Kunde,2075014,5,2020-03-17
ACC000408,Prof. Gotthard Bachmann B.A.,408,Privatkunde,Energy,LindenRing 131,Bonn,West,53293,Interessent,419573,1,2020-07-28
ACC000409,Anja Eberth,409,Privatkunde,Energy,ParkPlatz 29,Leipzig,East,04346,Partner,421589,1,2021-04-08
ACC000410,Prof. Beatrix Weinhage,410,Privatkunde,Energy,HauptAllee 82,Chemnitz,East,09235,Partner,260784,1,2023-01-10
ACC000411,Ibrahim Meister,411,Privatkunde,Energy,BeethovenPlatz 19,Magdeburg,East,39117,Interessent,12421,1,2020-11-03
ACC000412,Juliana Scheel,412,Privatkunde,Energy,BahnhofPlatz 130,Hamburg,North,20393,Partner,204691,1,2020-02-11
ACC000413,Henner Paffrath,413,Kleingewerbe,Energy,BergRing 40,Potsdam,East,14384,Kunde,3176918,25,2020-09-18
ACC000414,Prof. Anastasios Vogt B.Eng.,414,Privatkunde,Energy,MozartRing 84,Kiel,North,24500,Interessent,63285,1,2022-10-01
ACC000415,Marcella Becker B.Sc.,415,Privatkunde,Energy,BahnhofWeg 23,Kiel,North,24544,Kunde,158093,1,2020-03-06
ACC000416,Dipl.-Ing. Hilma Striebitz B.Sc.,416,Privatkunde,Energy,RosenGasse 45,Lübeck,North,23222,Interessent,370107,1,2023-02-17
ACC000417,Univ.Prof. Therese Martin B.Sc.,417,Privatkunde,Energy,BeethovenPlatz 89,Rostock,North,18635,Kunde,244865,1,2020-05-16
ACC000418,Gordon Schlosser,418,Privatkunde,Energy,SchillerStraße 86,Düsseldorf,West,40926,Partner,360507,1,2021-10-06
ACC000419,Antonio Eberth-Höfig,419,Privatkunde,Energy,TalGasse 20,Leipzig,East,04608,Interessent,38669,1,2023-08-11
ACC000420,Hanna Schenk,420,Privatkunde,Energy,TalWeg 95,Magdeburg,East,39261,Kunde,99734,1,2023-04-25
ACC000421,Insa Pärtzelt,421,Kleingewerbe,Energy,EichenGasse 131,Köln,West,50102,Kunde,4809556,5,2021-10-12
ACC000422,Frau Reinhild Tintzmann,422,Privatkunde,Energy,KirchPlatz 39,Hamburg,North,20283,Interessent,287336,1,2022-06-19
ACC000423,Slawomir Sölzer,423,Kleingewerbe,Energy,EichenAllee 64,Hannover,North,30526,Interessent,1887116,50,2020-03-21
ACC000424,Heinz-Dieter Mentzel B.A.,424,Kleingewerbe,Energy,KirchStraße 129,Dortmund,West,44789,Partner,1218783,25,2021-05-22
ACC000425,Ing. Sabrina Metz,425,Privatkunde,Energy,BahnhofPlatz 18,Bremen,North,28998,Interessent,376609,1,2021-06-24
ACC000426,Herma Vollbrecht-Dehmel,426,Kleingewerbe,Energy,TannenStraße 142,Leipzig,East,04567,Kunde,4931775,50,2020-07-03
ACC000427,Hiltraud Johann,427,Privatkunde,Energy,RosenGasse 63,Kiel,North,24575,Kunde,22937,1,2021-12-04
ACC000428,Hermighausen,428,Gewerbekunde,Energy,BergWeg 39,Duisburg,West,47106,Kunde,3743286,10,2020-10-01
ACC000429,Walli Fliegner,429,Privatkunde,Energy,HauptAllee 1,Berlin,East,10877,Interessent,457396,1,2022-06-21
ACC000430,Frau Antoinette Caspar B.Sc.,430,Kleingewerbe,Energy,LindenRing 61,Chemnitz,East,09529,Partner,3458175,5,2021-01-03
ACC000431,Dietz Weinhage Stiftung & Co. KGaA,431,Gewerbekunde,Energy,BirkenStraße 12,Berlin,East,10337,Kunde,544907,50,2023-11-02
ACC000432,Rosel Ehlert,432,Kleingewerbe,Energy,GoetheRing 25,Chemnitz,East,09617,Interessent,1594249,100,2021-12-23
ACC000433,Klaus-Michael Rörricht,433,Kleingewerbe,Energy,TalRing 16,Ulm,South,89545,Interessent,3101730,5,2021-12-01
ACC000434,Marie-Theres Eberhardt,434,Privatkunde,Energy,MarktGasse 84,Stuttgart,South,70425,Kunde,86562,1,2023-01-29
ACC000435,Ing. Stella Stadelmann,435,Privatkunde,Energy,MozartRing 28,Leipzig,East,04259,Interessent,334524,1,2021-04-02
ACC000436,Univ.Prof. Anita Hövel,436,Privatkunde,Energy,RathausStraße 138,Bremen,North,28466,Kunde,430756,1,2023-09-17
ACC000437,Giovanna Döhn,437,Privatkunde,Energy,SchillerStraße 41,Augsburg,South,86926,Partner,251114,1,2021-02-17
ACC000438,Curt Sontag MBA.,438,Privatkunde,Energy,LindenAllee 38,Bonn,West,53193,Kunde,497409,1,2020-07-18
ACC000439,Herr Hanni Röhricht B.Eng.,439,Privatkunde,Energy,RosenAllee 45,Nürnberg,South,90131,Interessent,148113,1,2021-07-11
ACC000440,Ralf Holsten,440,Privatkunde,Energy,EichenStraße 119,Potsdam,East,14204,Interessent,455265,1,2020-10-12
ACC000441,Dipl.-Ing. Sigismund Rörricht B.Sc.,441,Privatkunde,Energy,MozartWeg 103,München,South,80481,Interessent,326213,1,2023-04-17
ACC000442,Alma Girschner,442,Privatkunde,Energy,HauptStraße 51,Hannover,North,30761,Partner,172488,1,2020-12-24
ACC000443,Meike Wiek,443,Privatkunde,Energy,SchillerStraße 119,Dresden,East,01151,Interessent,32059,1,2023-08-05
ACC000444,Türkan Kambs,444,Privatkunde,Energy,ParkStraße 98,Freiburg,South,79799,Kunde,326582,1,2022-07-15
ACC000445,Adolfine Girschner,445,Privatkunde,Energy,BirkenAllee 115,Dresden,East,01252,Partner,486577,1,2022-03-05
ACC000446,Karl-Wilhelm Sontag-Kühnert,446,Privatkunde,Energy,RosenPlatz 106,Hannover,North,30663,Interessent,159132,1,2021-03-25
ACC000447,Christos Weihmann,447,Privatkunde,Energy,MozartPlatz 52,Berlin,East,10758,Kunde,355421,1,2022-12-02
ACC000448,Becker,448,Gewerbekunde,Energy,HauptPlatz 92,Ulm,South,89591,Kunde,4594341,25,2021-08-27
ACC000449,Weinhold GmbH & Co. OHG,449,Gewerbekunde,Energy,TannenPlatz 70,Leipzig,East,04284,Interessent,466390,10,2020-04-06
ACC000450,Hans-Heinrich Lindner MBA.,450,Privatkunde,Energy,BirkenStraße 121,Kiel,North,24642,Interessent,207749,1,2023-09-03
ACC000451,Franke Koch II GmbH,451,Gewerbekunde,Energy,SchillerWeg 62,Duisburg,West,47372,Kunde,1340703,50,2020-10-29
ACC000452,Petra Rosenow,452,Privatkunde,Energy,KirchWeg 46,Bremen,North,28342,Kunde,294044,1,2021-02-28
ACC000453,Thomas Birnbaum,453,Privatkunde,Energy,HauptGasse 91,Bonn,West,53681,Partner,177158,1,2020-10-18
ACC000454,Franke e.G.,454,Gewerbekunde,Energy,BergAllee 45,Freiburg,South,79602,Partner,4607675,100,2020-03-18
ACC000455,Michel Butte,455,Privatkunde,Energy,EichenStraße 135,Hamburg,North,20589,Kunde,224137,1,2020-07-20
ACC000456,Margraf Speer GmbH & Co. KG,456,Gewerbekunde,Energy,MozartAllee 46,Kiel,North,24921,Kunde,3213490,25,2020-05-10
ACC000457,Prof. Inga Liebelt B.Eng.,457,Privatkunde,Energy,MozartStraße 135,Köln,West,50981,Partner,255357,1,2020-03-01
ACC000458,Piotr Peukert B.Sc.,458,Privatkunde,Energy,TalStraße 87,Köln,West,50409,Partner,57464,1,2021-09-08
ACC000459,Losekann Dörschner GmbH,459,Gewerbekunde,Energy,ParkGasse 82,Düsseldorf,West,40278,Partner,2701106,100,2020-03-12
ACC000460,Prof. Marie Jäntsch B.Sc.,460,Privatkunde,Energy,MarktAllee 76,Düsseldorf,West,40230,Partner,43682,1,2022-08-24
ACC000461,Dipl.-Ing. Krzysztof Blümel B.Sc.,461,Privatkunde,Energy,MarktRing 9,Ulm,South,89286,Kunde,335506,1,2023-02-27
ACC000462,Gerard Hahn B.A.,462,Privatkunde,Energy,SchillerPlatz 37,Duisburg,West,47439,Interessent,251420,1,2022-08-23
ACC000463,Evangelia Junken,463,Privatkunde,Energy,BeethovenGasse 23,Bremen,North,28941,Kunde,259585,1,2022-12-15
ACC000464,Adalbert Oestrovsky,464,Privatkunde,Energy,EichenGasse 18,Essen,West,45458,Interessent,96616,1,2023-03-20
ACC000465,Dr. Birgitt Kramer,465,Kleingewerbe,Energy,MarktPlatz 108,Köln,West,50270,Kunde,161162,10,2020-02-29
ACC000466,Prof. Karl-Hermann Staude B.Eng.,466,Kleingewerbe,Energy,BergPlatz 26,Potsdam,East,14948,Kunde,2716903,25,2021-06-18
ACC000467,Hans-Ulrich Weihmann,467,Privatkunde,Energy,BeethovenPlatz 19,Magdeburg,East,39918,Interessent,256815,1,2022-12-22
ACC000468,Heinz-Josef Bähr,468,Privatkunde,Energy,SchillerStraße 88,Kiel,North,24274,Partner,271906,1,2020-12-20
ACC000469,Türkan Buchholz B.Eng.,469,Kleingewerbe,Energy,GoetheAllee 124,Dresden,East,01821,Kunde,1255021,10,2023-12-24
ACC000470,Lorch,470,Gewerbekunde,Energy,SeePlatz 41,Lübeck,North,23154,Interessent,1028820,25,2023-09-15
ACC000471,Meryem Schwital-Lindau,471,Privatkunde,Energy,RathausGasse 142,Kiel,North,24839,Partner,263333,1,2020-06-22
ACC000472,Belinda Lachmann,472,Privatkunde,Energy,SchillerStraße 101,Bonn,West,53685,Partner,109150,1,2021-12-09
ACC000473,Xaver Junk,473,Privatkunde,Energy,RathausStraße 76,Dresden,East,01943,Interessent,169910,1,2021-12-07
ACC000474,Prof. Hermann-Josef Stumpf,474,Privatkunde,Energy,BeethovenGasse 75,Dresden,East,01183,Partner,127118,1,2023-07-14
ACC000475,Annita Mälzer,475,Privatkunde,Energy,ParkPlatz 68,Berlin,East,10193,Partner,274410,1,2023-12-02
ACC000476,Eugen Mälzer,476,Privatkunde,Energy,KirchWeg 115,Dresden,East,01145,Partner,19218,1,2020-10-24
ACC000477,Karolin Budig-Kroker,477,Privatkunde,Energy,BirkenRing 16,Essen,West,45254,Interessent,387034,1,2022-11-14
ACC000478,Natascha Kambs,478,Privatkunde,Energy,RathausRing 59,Hamburg,North,20666,Partner,387313,1,2022-08-09
ACC000479,Ing. Reinhard Geisler B.Sc.,479,Kleingewerbe,Energy,BergGasse 122,Lübeck,North,23686,Partner,3778163,25,2023-09-27
ACC000480,Josip Pergande,480,Privatkunde,Energy,BahnhofRing 147,Augsburg,South,86629,Partner,60323,1,2022-10-31
ACC000481,Wulf GmbH,481,Gewerbekunde,Energy,BeethovenWeg 55,München,South,80927,Partner,1710766,5,2020-03-03
ACC000482,Mona Seidel,482,Privatkunde,Energy,RathausWeg 38,Stuttgart,South,70954,Partner,107810,1,2023-01-11
ACC000483,Heinz AG,483,Gewerbekunde,Energy,GoethePlatz 143,Dortmund,West,44506,Partner,4853083,5,2023-05-03
ACC000484,Fernando Gumprich-Gerlach,484,Privatkunde,Energy,SeeRing 134,Dortmund,West,44900,Partner,319704,1,2023-08-30
ACC000485,Raimund Werner-Sölzer,485,Privatkunde,Energy,TalRing 150,Berlin,East,10876,Kunde,360735,1,2020-06-11
ACC000486,Diether Wirth,486,Privatkunde,Energy,RosenRing 89,Hamburg,North,20998,Partner,463784,1,2022-11-16
ACC000487,Dipl.-Ing. Norma Rose MBA.,487,Privatkunde,Energy,TalRing 122,Leipzig,East,04138,Partner,285407,1,2020-08-09
ACC000488,Solveig Schottin,488,Privatkunde,Energy,SeeGasse 103,Nürnberg,South,90139,Interessent,398704,1,2023-11-26
ACC000489,Carla Mans,489,Privatkunde,Energy,ParkAllee 96,Leipzig,East,04120,Interessent,474277,1,2022-07-02
ACC000490,Horst-Günter Margraf,490,Privatkunde,Energy,SchillerWeg 35,Dortmund,West,44407,Kunde,75125,1,2022-02-14
ACC000491,Renata Höfig,491,Privatkunde,Energy,SeeGasse 23,Leipzig,East,04292,Interessent,5806,1,2020-05-14
ACC000492,Blümel,492,Gewerbekunde,Energy,ParkRing 96,Dresden,East,01940,Partner,644132,10,2021-07-13
ACC000493,Jolanthe Briemer,493,Kleingewerbe,Energy,RosenGasse 130,Hannover,North,30513,Interessent,4864057,5,2020-01-25
ACC000494,Irmengard Mentzel,494,Kleingewerbe,Energy,BeethovenWeg 52,Freiburg,South,79957,Interessent,4042253,50,2021-09-25
ACC000495,Andy Koch,495,Privatkunde,Energy,KirchGasse 51,Bremen,North,28380,Kunde,448732,1,2020-10-01
ACC000496,Annelies Seidel,496,Privatkunde,Energy,HauptWeg 96,Essen,West,45600,Interessent,25007,1,2020-08-28
ACC000497,Schmiedecke KG,497,Gewerbekunde,Energy,TalRing 90,Dresden,East,01452,Partner,3231566,25,2020-11-16
ACC000498,Irmgard Salz-Röhrdanz,498,Kleingewerbe,Energy,RosenStraße 99,Nürnberg,South,90150,Kunde,4316865,25,2022-02-10
ACC000499,Helmuth Rudolph,499,Kleingewerbe,Energy,EichenGasse 58,Freiburg,South,79793,Kunde,835466,5,2021-07-03
ACC000500,Gordon Schleich MBA.,500,Privatkunde,Energy,HauptGasse 3,Nürnberg,South,90585,Interessent,178736,1,2023-12-18
ACC000501,Woldemar Bolander-Mende,501,Privatkunde,Energy,EichenAllee 79,Ulm,South,89829,Partner,292263,1,2022-08-30
ACC000502,Ruben Karz,502,Kleingewerbe,Energy,SchulAllee 56,Essen,West,45577,Interessent,2376747,50,2020-06-14
ACC000503,Jann Seidel,503,Privatkunde,Energy,MarktRing 27,Bonn,West,53107,Kunde,299584,1,2020-05-04
ACC000504,Herr Falk Trommler,504,Privatkunde,Energy,RosenAllee 28,Duisburg,West,47593,Partner,41817,1,2023-03-22
ACC000505,Mangold Pruschke GmbH & Co. OHG,505,Gewerbekunde,Energy,BirkenAllee 77,Kiel,North,24292,Kunde,4766503,100,2020-02-09
ACC000506,Ing. Hans-Gerhard Holzapfel,506,Kleingewerbe,Energy,SeePlatz 82,Freiburg,South,79797,Partner,4014357,5,2023-03-17
ACC000507,Helmtrud Wohlgemut-Kambs,507,Privatkunde,Energy,RosenAllee 108,Ulm,South,89514,Interessent,401391,1,2023-09-18
ACC000508,Rico Schüler,508,Privatkunde,Energy,LindenAllee 57,Chemnitz,East,09802,Interessent,328529,1,2020-08-13
ACC000509,Anne-Katrin Jüttner,509,Privatkunde,Energy,BeethovenGasse 143,Chemnitz,East,09285,Partner,120805,1,2023-06-24
ACC000510,Karl-Heinz Stiebitz,510,Privatkunde,Energy,BergWeg 86,Köln,West,50770,Partner,234129,1,2023-09-02
ACC000511,Eugenia Herrmann-Ullrich,511,Privatkunde,Energy,RathausAllee 96,Bremen,North,28366,Partner,407459,1,2022-03-24
ACC000512,Guiseppe Butte-Säuberlich,512,Kleingewerbe,Energy,BahnhofGasse 150,Essen,West,45694,Partner,2102418,50,2023-07-19
ACC000513,Vadim Killer-Jessel,513,Kleingewerbe,Energy,SchillerGasse 98,Lübeck,North,23642,Partner,833172,10,2023-12-26
ACC000514,Birgitt Scheibe-Trommler,514,Privatkunde,Energy,MozartWeg 88,Essen,West,45519,Interessent,234681,1,2022-09-19
ACC000515,Gero Römer,515,Privatkunde,Energy,GoethePlatz 86,Dresden,East,01746,Interessent,475482,1,2023-08-21
ACC000516,Marcella Zorbach-Jüttner,516,Privatkunde,Energy,SchulAllee 54,Nürnberg,South,90879,Kunde,132077,1,2023-01-29
ACC000517,Metin Tintzmann-Warmer,517,Kleingewerbe,Energy,GoetheWeg 112,Freiburg,South,79748,Partner,3966913,10,2020-07-24
ACC000518,Mark Steckel,518,Privatkunde,Energy,MarktStraße 10,Potsdam,East,14646,Interessent,153018,1,2023-05-11
ACC000519,Prof. Greta Bähr,519,Privatkunde,Energy,TannenRing 49,Ulm,South,89118,Kunde,203328,1,2023-03-03
ACC000520,Francesca Girschner,520,Kleingewerbe,Energy,KirchAllee 34,Rostock,North,18205,Interessent,4293902,100,2021-10-18
ACC000521,Götz Wilms MBA.,521,Privatkunde,Energy,GoetheStraße 77,Magdeburg,East,39397,Kunde,245105,1,2023-07-12
ACC000522,Enrico Etzler B.A.,522,Privatkunde,Energy,TannenPlatz 35,Chemnitz,East,09450,Kunde,90666,1,2020-12-16
ACC000523,Gebhard Zirme,523,Kleingewerbe,Energy,MarktStraße 59,Leipzig,East,04329,Kunde,2305923,5,2021-06-06
ACC000524,Janusz Winkler,524,Kleingewerbe,Energy,WaldWeg 32,Stuttgart,South,70475,Interessent,1087406,100,2021-03-28
ACC000525,Maxim Kallert,525,Kleingewerbe,Energy,BergRing 13,Lübeck,North,23708,Kunde,3457711,25,2022-08-20
ACC000526,Kornelius Kohl-Fliegner,526,Privatkunde,Energy,BahnhofGasse 30,Rostock,North,18526,Partner,46881,1,2023-08-12
ACC000527,Dr. Senol Süßebier,527,Privatkunde,Energy,ParkGasse 40,Potsdam,East,14310,Interessent,260251,1,2022-06-03
ACC000528,Univ.Prof. Heinz-Otto Beyer,528,Privatkunde,Energy,WaldAllee 36,Kiel,North,24528,Partner,46468,1,2022-09-22
ACC000529,Ing. Marija Tschentscher,529,Kleingewerbe,Energy,RosenStraße 28,Hannover,North,30609,Kunde,2610015,10,2021-05-24
ACC000530,Dipl.-Ing. Leon Hölzenbecher MBA.,530,Privatkunde,Energy,WaldWeg 92,Freiburg,South,79820,Interessent,332277,1,2023-08-21
ACC000531,Prof. Ernst-August Jessel MBA.,531,Privatkunde,Energy,ParkWeg 124,Leipzig,East,04438,Partner,459670,1,2021-10-20
ACC000532,Hans-Eberhard Stiebitz MBA.,532,Privatkunde,Energy,SchillerRing 127,München,South,80252,Partner,392031,1,2020-09-26
ACC000533,Paola Holzapfel MBA.,533,Privatkunde,Energy,BirkenGasse 60,Hannover,North,30567,Interessent,395137,1,2021-07-24
ACC000534,Dr. Rosita Gute,534,Privatkunde,Energy,BeethovenStraße 75,Dortmund,West,44468,Partner,460247,1,2022-05-14
ACC000535,Sükrü Hermann-Birnbaum,535,Kleingewerbe,Energy,BahnhofStraße 36,Essen,West,45779,Kunde,2973371,10,2022-04-05
ACC000536,Ing. Kreszentia Dobes B.Sc.,536,Privatkunde,Energy,SeeAllee 24,Nürnberg,South,90481,Kunde,10315,1,2021-07-26
ACC000537,Annett Wiek,537,Privatkunde,Energy,SchulAllee 99,Düsseldorf,West,40806,Kunde,394033,1,2021-03-23
ACC000538,Ing. Helmuth Peukert,538,Privatkunde,Energy,SchillerWeg 16,Potsdam,East,14964,Partner,409898,1,2020-01-25
ACC000539,Selim Mälzer-Conradi,539,Privatkunde,Energy,ParkRing 113,München,South,80285,Interessent,294985,1,2020-08-16
ACC000540,Dipl.-Ing. Thoralf Keudel B.Sc.,540,Privatkunde,Energy,ParkPlatz 29,Leipzig,East,04521,Partner,114735,1,2022-01-03
ACC000541,Frau Heidelinde Paffrath,541,Privatkunde,Energy,HauptGasse 135,Berlin,East,10885,Partner,420694,1,2021-01-18
ACC000542,Edeltraut Krause,542,Kleingewerbe,Energy,WaldGasse 25,Ulm,South,89543,Interessent,1741068,50,2022-06-28
ACC000543,Hans-Günther Hauffer,543,Privatkunde,Energy,MozartRing 14,Augsburg,South,86111,Kunde,380784,1,2020-03-25
ACC000544,Gisbert Dippel,544,Kleingewerbe,Energy,BeethovenStraße 126,Freiburg,South,79428,Interessent,368446,25,2020-04-12
ACC000545,Seip,545,Gewerbekunde,Energy,WaldWeg 141,Nürnberg,South,90758,Kunde,4272302,25,2022-07-14
ACC000546,Regine Fiebig,546,Kleingewerbe,Energy,SchulPlatz 147,Potsdam,East,14558,Kunde,3403139,10,2022-06-28
ACC000547,Ali Hörle-Mude,547,Privatkunde,Energy,ParkGasse 5,Lübeck,North,23205,Kunde,151386,1,2021-01-16
ACC000548,Raik Trapp-Möchlichen,548,Privatkunde,Energy,HauptStraße 78,Potsdam,East,14620,Interessent,444267,1,2020-01-15
ACC000549,Louise Adolph B.Sc.,549,Privatkunde,Energy,KirchStraße 58,Ulm,South,89964,Kunde,218772,1,2020-03-05
ACC000550,Fernando Hande,550,Privatkunde,Energy,SeePlatz 94,Leipzig,East,04833,Kunde,21152,1,2022-07-27
ACC000551,Kamil Vogt-Schlosser,551,Privatkunde,Energy,HauptAllee 91,Berlin,East,10949,Interessent,465003,1,2022-08-14
ACC000552,Frau Peggy Hövel,552,Privatkunde,Energy,BahnhofWeg 127,Duisburg,West,47243,Kunde,355590,1,2022-06-27
ACC000553,Ing. Burghard Biggen B.A.,553,Privatkunde,Energy,LindenStraße 101,Berlin,East,10320,Interessent,257666,1,2021-06-17
ACC000554,Univ.Prof. Reinhild Scholtz,554,Kleingewerbe,Energy,RathausStraße 32,Dresden,East,01890,Interessent,1483932,100,2021-11-30
ACC000555,Annamaria Dörschner MBA.,555,Privatkunde,Energy,MozartPlatz 2,Potsdam,East,14643,Partner,353320,1,2022-01-30
ACC000556,Reising,556,Gewerbekunde,Energy,ParkRing 46,Hannover,North,30808,Partner,1028769,5,2021-07-03
ACC000557,Maik Pieper,557,Kleingewerbe,Energy,MarktGasse 83,Ulm,South,89616,Interessent,395940,50,2020-12-18
ACC000558,Hendriks,558,Gewerbekunde,Energy,BirkenPlatz 88,Potsdam,East,14401,Partner,1649103,100,2021-05-11
ACC000559,Fritz Lorch-Ackermann,559,Privatkunde,Energy,WaldAllee 141,Dresden,East,01981,Kunde,278322,1,2022-04-21
ACC000560,Ehrentraud Rudolph,560,Kleingewerbe,Energy,LindenWeg 54,Bonn,West,53739,Partner,2236591,50,2022-07-22
ACC000561,Dr. Marianna Staude,561,Privatkunde,Energy,BeethovenRing 139,Bonn,West,53810,Kunde,466338,1,2023-10-04
ACC000562,Jonas Klingelhöfer,562,Privatkunde,Energy,BergPlatz 150,Bonn,West,53684,Partner,255305,1,2023-04-29
ACC000563,Winfried Putz,563,Kleingewerbe,Energy,RosenPlatz 4,Chemnitz,East,09635,Interessent,3036655,5,2020-02-05
ACC000564,Hans-Martin Möchlichen,564,Privatkunde,Energy,BahnhofWeg 69,Hamburg,North,20868,Partner,238226,1,2023-05-26
ACC000565,Manuel Kraushaar,565,Privatkunde,Energy,BahnhofGasse 76,Nürnberg,South,90308,Partner,137772,1,2021-12-03
ACC000566,Elisabet Weinhold,566,Kleingewerbe,Energy,SeeGasse 144,Kiel,North,24985,Partner,2095470,50,2020-11-17
ACC000567,Hans Josef Zirme,567,Privatkunde,Energy,EichenRing 74,Ulm,South,89809,Partner,479200,1,2023-09-04
ACC000568,Hagen Hendriks,568,Privatkunde,Energy,BergStraße 4,Lübeck,North,23861,Partner,27043,1,2020-09-26
ACC000569,Recep Salz,569,Privatkunde,Energy,EichenGasse 95,Düsseldorf,West,40873,Partner,262655,1,2021-07-14
ACC000570,Wernecke,570,Gewerbekunde,Energy,SchulWeg 20,Ulm,South,89291,Interessent,991297,50,2023-12-11
ACC000571,Blanka Beyer,571,Privatkunde,Energy,BahnhofPlatz 72,Ulm,South,89669,Kunde,420901,1,2023-04-12
ACC000572,Klara Kambs,572,Privatkunde,Energy,HauptAllee 120,Düsseldorf,West,40826,Partner,45540,1,2023-10-16
ACC000573,Univ.Prof. Hinrich Textor,573,Privatkunde,Energy,SeeStraße 78,München,South,80602,Kunde,401949,1,2021-03-07
ACC000574,Univ.Prof. Clarissa Ernst B.Sc.,574,Kleingewerbe,Energy,WaldWeg 48,Köln,West,50633,Interessent,1863939,50,2022-09-04
ACC000575,Amanda Hornig B.A.,575,Privatkunde,Energy,BergPlatz 24,Hannover,North,30457,Interessent,410739,1,2023-06-08
ACC000576,Riza Gute,576,Privatkunde,Energy,KirchAllee 56,Stuttgart,South,70870,Kunde,399088,1,2022-10-07
ACC000577,Gino Jessel,577,Kleingewerbe,Energy,SchillerGasse 89,Magdeburg,East,39556,Partner,1765109,25,2022-04-21
ACC000578,Rosi Ring-Mühle,578,Privatkunde,Energy,EichenStraße 83,Ulm,South,89490,Kunde,14002,1,2021-07-25
ACC000579,Amanda Weller,579,Privatkunde,Energy,HauptRing 96,Lübeck,North,23626,Partner,121932,1,2022-06-17
ACC000580,Friedhold Klemm B.Sc.,580,Privatkunde,Energy,TannenRing 22,Potsdam,East,14198,Partner,304895,1,2022-10-25
ACC000581,Emma Ebert,581,Privatkunde,Energy,LindenGasse 55,Freiburg,South,79985,Partner,220749,1,2020-12-09
ACC000582,Ilse Kuhl,582,Privatkunde,Energy,GoetheGasse 40,Berlin,East,10124,Kunde,102594,1,2022-03-24
ACC000583,Sylwia Krause B.Eng.,583,Privatkunde,Energy,GoetheStraße 46,Chemnitz,East,09913,Interessent,222016,1,2022-03-10
ACC000584,Dipl.-Ing. Mustafa Oestrovsky,584,Privatkunde,Energy,BirkenPlatz 100,Duisburg,West,47561,Partner,438941,1,2022-11-23
ACC000585,Undine Pohl,585,Privatkunde,Energy,SchillerRing 2,Potsdam,East,14756,Kunde,383523,1,2022-12-15
ACC000586,Ricarda Carsten,586,Privatkunde,Energy,KirchRing 28,Rostock,North,18396,Partner,81038,1,2020-02-09
ACC000587,Frau Hulda Schleich,587,Privatkunde,Energy,MarktPlatz 8,Duisburg,West,47585,Partner,312371,1,2020-01-03
ACC000588,Prof. Gabriel Jungfer,588,Privatkunde,Energy,BergAllee 37,Freiburg,South,79405,Kunde,44484,1,2023-09-09
ACC000589,Arnulf Junken,589,Privatkunde,Energy,MozartStraße 11,Köln,West,50105,Kunde,252584,1,2023-12-04
ACC000590,Florence Matthäi,590,Privatkunde,Energy,RosenWeg 89,Magdeburg,East,39316,Kunde,14390,1,2022-10-18
ACC000591,Dr. Marliese Martin,591,Kleingewerbe,Energy,BeethovenWeg 57,Chemnitz,East,09731,Kunde,4677926,50,2023-08-12
ACC000592,Ingetraud Berger,592,Privatkunde,Energy,BahnhofRing 119,Düsseldorf,West,40760,Kunde,379860,1,2023-09-12
ACC000593,Lotti Lübs,593,Privatkunde,Energy,SchillerWeg 149,Kiel,North,24598,Kunde,14486,1,2022-09-19
ACC000594,Mandy Zorbach,594,Privatkunde,Energy,SchillerAllee 18,Dortmund,West,44298,Kunde,306936,1,2022-09-17
ACC000595,Arne Steckel,595,Privatkunde,Energy,RosenGasse 150,Essen,West,45256,Partner,190657,1,2021-03-17
ACC000596,Lachmann,596,Gewerbekunde,Energy,HauptAllee 64,Dortmund,West,44904,Kunde,4004138,25,2021-03-25
ACC000597,Juliana Weiß,597,Kleingewerbe,Energy,BirkenAllee 35,Ulm,South,89795,Interessent,261350,50,2023-05-24
ACC000598,Herr Claas Schlosser,598,Privatkunde,Energy,RosenPlatz 142,Essen,West,45211,Interessent,492373,1,2021-12-18
ACC000599,Amalia Eberth B.Sc.,599,Privatkunde,Energy,MozartRing 51,Ulm,South,89369,Interessent,476741,1,2020-07-25
ACC000600,Univ.Prof. Hans-Dietrich Klotz MBA.,600,Privatkunde,Energy,WaldGasse 8,Rostock,North,18932,Partner,119723,1,2021-10-14
ACC000601,Lars Fliegner,601,Privatkunde,Energy,BergAllee 140,Magdeburg,East,39652,Interessent,407350,1,2020-03-24
ACC000602,Virginia Koch II B.Eng.,602,Kleingewerbe,Energy,MarktWeg 75,Chemnitz,East,09237,Partner,493008,100,2020-06-02
